(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
(-16384,0)
(-11585,0)
(-5997,0)
(0,0)
(5997,0)
(11585,0)
(16384,0)
(20066,0)
(22381,0)
(23171,0)
(22381,0)
(20066,0)
(16384,0)
(11585,0)
(5997,0)
(0,0)
(-5997,0)
(-11585,0)
(-16384,0)
(-20066,0)
(-22381,0)
(-23171,0)
(-22381,0)
(-20066,0)
